#    ncycle     time           dt             m1             m2             x              y              z              vx             vy             vz             agas1x          agas1y          agas1z          agas2x          agas2y          agas2z          xcom            ycom            zcom            vxcom            vycom            vzcom            lpz             lgz             ldoz            Eorb            mb              mu              
               47521        1.751010e+01        3.689932e-04        4.101190e-01        1.000000e-01        3.110641e-01        1.512432e+00        1.260780e-09       -8.290331e-01        1.663248e-01        7.463596e-10        2.293093e-05        1.071632e-05       -4.650478e-10       -5.022268e-02       -2.449011e-01       -1.937068e-10        2.829688e-02        1.375167e-01        1.590830e-10       -7.536024e-02        1.515191e-02       -1.558369e-12        1.123244e-01        6.838917e-02        7.783037e-09       -3.226370e-02        1.674493e-03        1.460180e-05
               47548        1.752006e+01        3.689937e-04        4.101190e-01        1.000000e-01        3.027998e-01        1.514066e+00        1.268220e-09       -8.299513e-01        1.617943e-01        7.473097e-10        2.319146e-05        1.100035e-05       -4.653642e-10       -4.888857e-02       -2.451879e-01       -1.953592e-10        2.754564e-02        1.376655e-01        1.589561e-10       -7.544396e-02        1.474028e-02       -6.566866e-13        1.123242e-01        6.838917e-02        7.835068e-09       -3.226379e-02        1.674881e-03        1.460183e-05
               47575        1.753002e+01        3.689942e-04        4.101190e-01        1.000000e-01        2.945265e-01        1.515654e+00        1.275671e-09       -8.308447e-01        1.572586e-01        7.482406e-10        2.345278e-05        1.129106e-05       -4.662815e-10       -4.755277e-02       -2.454675e-01       -1.970088e-10        2.679359e-02        1.378103e-01        1.588326e-10       -7.552544e-02        1.432818e-02       -1.392551e-12        1.123240e-01        6.838917e-02        7.887155e-09       -3.226387e-02        1.675258e-03        1.460186e-05
               47603        1.754035e+01        3.689947e-04        4.101190e-01        1.000000e-01        2.859375e-01        1.517254e+00        1.283406e-09       -8.317452e-01        1.525495e-01        7.491817e-10        2.372453e-05        1.159970e-05       -4.658505e-10       -4.616576e-02       -2.457498e-01       -1.987245e-10        2.601283e-02        1.379560e-01        1.586758e-10       -7.560758e-02        1.390032e-02       -4.726152e-12        1.123238e-01        6.838916e-02        7.941230e-09       -3.226396e-02        1.675638e-03        1.460189e-05
               47630        1.755032e+01        3.689952e-04        4.101190e-01        1.000000e-01        2.776466e-01        1.518750e+00        1.290875e-09       -8.325883e-01        1.480035e-01        7.500522e-10        2.398724e-05        1.190435e-05       -4.648429e-10       -4.482665e-02       -2.460146e-01       -2.003796e-10        2.525916e-02        1.380924e-01        1.585043e-10       -7.568449e-02        1.348728e-02       -5.416336e-12        1.123236e-01        6.838916e-02        7.993427e-09       -3.226404e-02        1.675993e-03        1.460192e-05
               47657        1.756028e+01        3.689958e-04        4.101190e-01        1.000000e-01        2.693473e-01        1.520201e+00        1.298352e-09       -8.334066e-01        1.434528e-01        7.508902e-10        2.425053e-05        1.221603e-05       -4.646216e-10       -4.348596e-02       -2.462722e-01       -2.020316e-10        2.450474e-02        1.382246e-01        1.583370e-10       -7.575916e-02        1.307380e-02       -5.607839e-12        1.123234e-01        6.838916e-02        8.045676e-09       -3.226413e-02        1.676337e-03        1.460195e-05
               47684        1.757024e+01        3.689963e-04        4.101190e-01        1.000000e-01        2.610401e-01        1.521607e+00        1.305837e-09       -8.342002e-01        1.388973e-01        7.516999e-10        2.451433e-05        1.253486e-05       -4.645381e-10       -4.214375e-02       -2.465225e-01       -2.036830e-10        2.374958e-02        1.383527e-01        1.581653e-10       -7.583158e-02        1.265990e-02       -6.841826e-12        1.123232e-01        6.838916e-02        8.097975e-09       -3.226421e-02        1.676670e-03        1.460198e-05
               47711        1.758020e+01        3.689968e-04        4.101190e-01        1.000000e-01        2.527250e-01        1.522967e+00        1.313330e-09       -8.349689e-01        1.343373e-01        7.524806e-10        2.477856e-05        1.286094e-05       -4.642642e-10       -4.080004e-02       -2.467656e-01       -2.053336e-10        2.299372e-02        1.384767e-01        1.579805e-10       -7.590175e-02        1.224557e-02       -8.066672e-12        1.123230e-01        6.838916e-02        8.150324e-09       -3.226430e-02        1.676993e-03        1.460202e-05
               47738        1.759017e+01        3.689973e-04        4.101190e-01        1.000000e-01        2.444024e-01        1.524282e+00        1.320831e-09       -8.357127e-01        1.297729e-01        7.532364e-10        2.504314e-05        1.319441e-05       -4.651138e-10       -3.945487e-02       -2.470013e-01       -2.069795e-10        2.223716e-02        1.385966e-01        1.577973e-10       -7.596966e-02        1.183084e-02       -7.737879e-12        1.123229e-01        6.838915e-02        8.202719e-09       -3.226439e-02        1.677304e-03        1.460205e-05
               47765        1.760013e+01        3.689978e-04        4.101190e-01        1.000000e-01        2.360725e-01        1.525551e+00        1.328339e-09       -8.364317e-01        1.252042e-01        7.539759e-10        2.530799e-05        1.353536e-05       -4.661207e-10       -3.810830e-02       -2.472298e-01       -2.086274e-10        2.147994e-02        1.387123e-01        1.576060e-10       -7.603532e-02        1.141572e-02       -9.327966e-12        1.123227e-01        6.838915e-02        8.255160e-09       -3.226447e-02        1.677604e-03        1.460208e-05
               47792        1.761009e+01        3.689983e-04        4.101190e-01        1.000000e-01        2.277356e-01        1.526775e+00        1.335855e-09       -8.371258e-01        1.206313e-01        7.546958e-10        2.557302e-05        1.388392e-05       -4.665728e-10       -3.676034e-02       -2.474510e-01       -2.102782e-10        2.072208e-02        1.388239e-01        1.573948e-10       -7.609872e-02        1.100022e-02       -1.133866e-11        1.123225e-01        6.838915e-02        8.307646e-09       -3.226456e-02        1.677893e-03        1.460212e-05
               47819        1.762006e+01        3.689988e-04        4.101190e-01        1.000000e-01        2.193919e-01        1.527953e+00        1.343378e-09       -8.377949e-01        1.160545e-01        7.553935e-10        2.583814e-05        1.424020e-05       -4.674460e-10       -3.541106e-02       -2.476648e-01       -2.119262e-10        1.996359e-02        1.389313e-01        1.571744e-10       -7.615986e-02        1.058436e-02       -1.127985e-11        1.123223e-01        6.838915e-02        8.360174e-09       -3.226464e-02        1.678170e-03        1.460215e-05
               47846        1.763002e+01        3.689993e-04        4.101190e-01        1.000000e-01        2.110416e-01        1.529086e+00        1.350907e-09       -8.384391e-01        1.114737e-01        7.560780e-10        2.610326e-05        1.460432e-05       -4.690537e-10       -3.406047e-02       -2.478714e-01       -2.135742e-10        1.920451e-02        1.390347e-01        1.569510e-10       -7.621873e-02        1.016813e-02       -1.225901e-11        1.123221e-01        6.838914e-02        8.412744e-09       -3.226473e-02        1.678437e-03        1.460219e-05
               47874        1.764035e+01        3.689999e-04        4.101190e-01        1.000000e-01        2.023754e-01        1.530212e+00        1.358723e-09       -8.390808e-01        1.067194e-01        7.567731e-10        2.637810e-05        1.499031e-05       -4.699845e-10       -3.265853e-02       -2.480779e-01       -2.152924e-10        1.841670e-02        1.391374e-01        1.567000e-10       -7.627740e-02        9.736131e-03       -1.462140e-11        1.123219e-01        6.838914e-02        8.467303e-09       -3.226482e-02        1.678701e-03        1.460222e-05
               47901        1.765031e+01        3.690004e-04        4.101190e-01        1.000000e-01        1.940126e-01        1.531252e+00        1.366266e-09       -8.396740e-01        1.021312e-01        7.574221e-10        2.664291e-05        1.537072e-05       -4.705864e-10       -3.130543e-02       -2.482695e-01       -2.169524e-10        1.765647e-02        1.392323e-01        1.564409e-10       -7.633165e-02        9.319221e-03       -1.559982e-11        1.123217e-01        6.838914e-02        8.519953e-09       -3.226490e-02        1.678945e-03        1.460226e-05
               47928        1.766028e+01        3.690009e-04        4.101190e-01        1.000000e-01        1.856439e-01        1.532246e+00        1.373815e-09       -8.402423e-01        9.753947e-02        7.580553e-10        2.690742e-05        1.575931e-05       -4.724003e-10       -2.995114e-02       -2.484538e-01       -2.186089e-10        1.689570e-02        1.393229e-01        1.561855e-10       -7.638364e-02        8.901992e-03       -1.492002e-11        1.123215e-01        6.838914e-02        8.572640e-09       -3.226499e-02        1.679177e-03        1.460229e-05
               47955        1.767024e+01        3.690013e-04        4.101190e-01        1.000000e-01        1.772697e-01        1.533194e+00        1.381371e-09       -8.407855e-01        9.294444e-02        7.586842e-10        2.717151e-05        1.615618e-05       -4.750391e-10       -2.859572e-02       -2.486307e-01       -2.202658e-10        1.613443e-02        1.394095e-01        1.559392e-10       -7.643336e-02        8.484458e-03       -1.512300e-11        1.123213e-01        6.838913e-02        8.625362e-09       -3.226507e-02        1.679398e-03        1.460233e-05
               47982        1.768020e+01        3.690017e-04        4.101190e-01        1.000000e-01        1.688903e-01        1.534096e+00        1.388933e-09       -8.413037e-01        8.834622e-02        7.593118e-10        2.743508e-05        1.656144e-05       -4.774141e-10       -2.723920e-02       -2.488003e-01       -2.219256e-10        1.537268e-02        1.394919e-01        1.556831e-10       -7.648081e-02        8.066629e-03       -1.671954e-11        1.123211e-01        6.838913e-02        8.678118e-09       -3.226516e-02        1.679608e-03        1.460236e-05
               48009        1.769017e+01        3.690021e-04        4.101190e-01        1.000000e-01        1.605057e-01        1.534952e+00        1.396501e-09       -8.417967e-01        8.374495e-02        7.599344e-10        2.769800e-05        1.697519e-05       -4.796927e-10       -2.588162e-02       -2.489625e-01       -2.235849e-10        1.461046e-02        1.395701e-01        1.554203e-10       -7.652598e-02        7.648518e-03       -1.703189e-11        1.123209e-01        6.838913e-02        8.730907e-09       -3.226524e-02        1.679806e-03        1.460240e-05
